date,Global warming,climate change,greenhouse gas,renewable energy,sustainability,Climate disaster,green energy,green investment,green production,Job_Global warming,Global warming_Job,Job_climate change,climate change_Job,Job_greenhouse gas,greenhouse gas_Job,Job_renewable energy,renewable energy_Job,Job_sustainability,sustainability_Job,Job_Climate disaster,Climate disaster_Job,Job_green energy,green energy_Job,Job_green investment,green investment_Job,Job_green production,green production_Job,health_Global warming,Global warming_health,health_climate change,climate change_health,health_greenhouse gas,greenhouse gas_health,health_renewable energy,renewable energy_health,health_sustainability,sustainability_health,health_Climate disaster,Climate disaster_health,health_green energy,green energy_health,health_green investment,green investment_health,health_green production,green production_health,education_Global warming,Global warming_education,education_climate change,climate change_education,education_greenhouse gas,greenhouse gas_education,education_renewable energy,renewable energy_education,education_sustainability,sustainability_education,education_Climate disaster,Climate disaster_education,education_green energy,green energy_education,education_green investment,green investment_education,education_green production,green production_education,drugs_Global warming,Global warming_drugs,drugs_climate change,climate change_drugs,drugs_greenhouse gas,greenhouse gas_drugs,drugs_renewable energy,renewable energy_drugs,drugs_sustainability,sustainability_drugs,drugs_Climate disaster,Climate disaster_drugs,drugs_green energy,green energy_drugs,drugs_green investment,green investment_drugs,drugs_green production,green production_drugs
2016-11-01,18,66,61,58,68,54,48,48,33,38,2,38,3,38,0,38,1,38,1,38,0,38,0,38,0,38,0,70,2,70,2,70,0,70,1,70,1,70,0,70,0,70,0,70,0,36,3,36,4,36,0,36,1,36,1,36,0,36,0,36,0,36,0,68,13,68,20,68,1,68,4,68,5,68,0,68,2,68,0,68,0
2016-12-01,14,46,50,50,55,35,41,41,31,34,1,34,2,34,0,34,0,34,1,34,0,34,0,34,0,34,0,62,1,62,2,62,0,62,0,62,0,62,0,62,0,62,0,62,0,28,2,28,3,28,0,28,1,28,1,28,0,28,0,28,0,28,0,66,10,66,14,66,1,66,4,66,4,66,0,66,2,66,0,66,0
2017-01-01,13,52,44,53,61,37,46,50,38,42,1,42,2,42,0,42,0,42,1,42,0,42,0,42,0,42,0,75,1,75,2,75,0,75,0,75,1,75,0,75,0,75,0,75,0,37,2,37,3,37,0,37,1,37,1,37,0,37,0,37,0,37,0,68,9,68,16,68,1,68,4,68,4,68,0,68,2,68,0,68,0
2017-02-01,15,44,57,55,70,17,46,55,44,41,1,41,2,41,0,41,1,41,1,41,0,41,0,41,0,41,0,73,1,73,2,73,0,73,0,73,1,73,0,73,0,73,0,73,0,43,2,43,3,43,0,43,1,43,1,43,0,43,0,43,0,43,0,70,11,70,13,70,1,70,4,70,5,70,0,70,2,70,0,70,0
2017-03-01,14,49,68,58,66,37,50,49,46,43,1,43,2,43,0,43,1,43,1,43,0,43,0,43,0,43,0,76,1,76,2,76,0,76,1,76,1,76,0,76,0,76,0,76,0,40,2,40,3,40,0,40,1,40,1,40,0,40,0,40,0,40,0,70,10,70,15,70,1,70,4,70,5,70,0,70,3,70,0,70,0
2017-04-01,14,53,71,60,74,39,47,51,39,41,1,41,2,41,0,41,1,41,1,41,0,41,0,41,0,41,0,70,1,70,2,70,0,70,1,70,1,70,0,70,0,70,0,70,0,36,2,36,3,36,0,36,1,36,1,36,0,36,0,36,0,36,0,72,10,72,16,72,1,72,4,72,5,72,0,72,2,72,0,72,0
2017-05-01,15,48,59,63,61,33,45,54,40,43,1,43,2,43,0,43,1,43,1,43,0,43,0,43,0,43,0,71,1,71,2,71,0,71,1,71,1,71,0,71,0,71,0,71,0,37,2,37,3,37,0,37,1,37,1,37,0,37,0,37,0,37,0,73,11,73,14,73,1,73,4,73,4,73,0,73,2,73,0,73,0
2017-06-01,11,58,45,44,50,30,49,53,32,42,1,42,2,42,0,42,0,42,0,42,0,42,0,42,0,42,0,72,1,72,2,72,0,72,0,72,0,72,0,72,0,72,0,72,0,28,2,28,3,28,0,28,1,28,1,28,0,28,0,28,0,28,0,66,8,66,17,66,1,66,3,66,4,66,0,66,2,66,0,66,0
2017-07-01,6,20,24,30,44,25,43,48,28,39,1,39,1,39,0,39,0,39,0,39,0,39,0,39,0,39,0,71,1,71,1,71,0,71,0,71,0,71,0,71,0,71,0,71,0,27,1,27,1,27,0,27,0,27,1,27,0,27,0,27,0,27,0,65,4,65,6,65,0,65,2,65,3,65,0,65,2,65,0,65,0
2017-08-01,6,21,24,31,56,23,41,48,31,43,1,43,1,43,0,43,0,43,1,43,0,43,0,43,0,43,0,74,1,74,1,74,0,74,0,74,0,74,0,74,0,74,0,74,0,33,1,33,1,33,0,33,0,33,1,33,0,33,0,33,0,33,0,60,4,60,6,60,0,60,2,60,4,60,0,60,2,60,0,60,0
2017-09-01,13,48,38,40,69,43,42,51,31,40,1,40,2,40,0,40,0,40,1,40,0,40,0,40,0,40,0,70,1,70,2,70,0,70,0,70,1,70,0,70,0,70,0,70,0,35,2,35,3,35,0,35,1,35,1,35,0,35,0,35,0,35,0,61,9,61,14,61,1,61,3,61,5,61,0,61,2,61,0,61,0
2017-10-01,10,35,48,50,70,36,46,55,38,40,1,40,1,40,0,40,0,40,1,40,0,40,0,40,0,40,0,75,1,75,1,75,0,75,0,75,1,75,0,75,0,75,0,75,0,37,1,37,2,37,0,37,1,37,1,37,0,37,0,37,0,37,0,73,7,73,10,73,1,73,4,73,5,73,0,73,2,73,0,73,0
2017-11-01,10,39,52,54,66,47,45,47,41,38,1,38,1,38,0,38,1,38,1,38,0,38,0,38,0,38,0,72,1,72,1,72,0,72,0,72,1,72,0,72,0,72,0,72,0,34,1,34,2,34,0,34,1,34,1,34,0,34,0,34,0,34,0,68,7,68,12,68,1,68,4,68,5,68,0,68,2,68,0,68,0
2017-12-01,12,34,51,47,52,29,43,56,33,34,1,34,1,34,0,34,0,34,0,34,0,34,0,34,0,34,0,64,1,64,1,64,0,64,0,64,0,64,0,64,0,64,0,64,0,27,2,27,2,27,0,27,1,27,1,27,0,27,0,27,0,27,0,64,8,64,10,64,1,64,3,64,4,64,0,64,2,64,0,64,0
2018-01-01,13,31,42,49,59,24,44,51,33,44,1,44,1,44,0,44,0,44,1,44,0,44,0,44,0,44,0,75,1,75,1,75,0,75,0,75,1,75,0,75,0,75,0,75,0,35,2,35,2,35,0,35,1,35,1,35,0,35,0,35,0,35,0,67,10,67,9,67,1,67,3,67,4,67,0,67,2,67,0,67,0
2018-02-01,9,32,53,56,69,42,44,46,41,42,1,42,1,42,0,42,1,42,1,42,0,42,0,42,0,42,0,76,1,76,1,76,0,76,0,76,1,76,0,76,0,76,0,76,0,38,1,38,2,38,0,38,1,38,1,38,0,38,0,38,0,38,0,69,7,69,10,69,1,69,4,69,5,69,0,69,2,69,0,69,0
2018-03-01,9,33,55,53,64,42,43,41,39,40,1,40,1,40,0,40,0,40,1,40,0,40,0,40,0,40,0,73,1,73,1,73,0,73,0,73,1,73,0,73,0,73,0,73,0,37,1,37,2,37,0,37,1,37,1,37,0,37,0,37,0,37,0,69,6,69,10,69,1,69,4,69,5,69,0,69,2,69,0,69,0
2018-04-01,12,41,75,60,74,45,46,45,46,44,1,44,2,44,0,44,1,44,1,44,0,44,0,44,0,44,0,75,1,75,2,75,0,75,1,75,1,75,0,75,0,75,0,75,0,39,2,39,2,39,0,39,1,39,1,39,0,39,0,39,0,39,0,71,8,71,12,71,1,71,4,71,5,71,0,71,2,71,0,71,0
2018-05-01,10,36,69,56,60,35,44,39,41,42,1,42,1,42,0,42,1,42,1,42,0,42,0,42,0,42,0,70,1,70,1,70,0,70,0,70,1,70,0,70,0,70,0,70,0,34,1,34,2,34,0,34,1,34,1,34,0,34,0,34,0,34,0,66,7,66,11,66,1,66,4,66,4,66,0,66,2,66,0,66,0
2018-06-01,5,16,31,29,50,22,42,47,32,43,0,43,1,43,0,43,0,43,0,43,0,43,0,43,0,43,0,68,0,68,1,68,0,68,0,68,0,68,0,68,0,68,0,68,0,27,1,27,1,27,0,27,0,27,1,27,0,27,0,27,0,27,0,62,3,62,5,62,1,62,2,62,4,62,0,62,2,62,0,62,0
2018-07-01,4,14,21,25,46,14,40,52,29,42,0,42,1,42,0,42,0,42,0,42,0,42,0,42,0,42,0,69,0,69,1,69,0,69,0,69,0,69,0,69,0,69,0,69,0,26,1,26,1,26,0,26,0,26,1,26,0,26,0,26,0,26,0,63,3,63,4,63,0,63,2,63,3,63,0,63,2,63,0,63,0
2018-08-01,5,18,24,28,59,36,41,40,24,43,0,43,1,43,0,43,0,43,1,43,0,43,0,43,0,43,0,75,0,75,1,75,0,75,0,75,1,75,0,75,0,75,0,75,0,33,1,33,1,33,0,33,0,33,1,33,0,33,0,33,0,33,0,60,4,60,5,60,0,60,2,60,4,60,0,60,2,60,0,60,0
2018-09-01,6,24,45,39,73,53,42,49,33,40,1,40,1,40,0,40,0,40,1,40,0,40,0,40,0,40,0,73,1,73,1,73,0,73,0,73,1,73,0,73,0,73,0,73,0,36,1,36,1,36,0,36,1,36,1,36,0,36,0,36,0,36,0,65,5,65,7,65,1,65,3,65,5,65,0,65,2,65,0,65,0
2018-10-01,11,54,60,51,75,59,47,51,35,40,1,40,2,40,0,40,0,40,1,40,0,40,0,40,0,40,0,75,1,75,2,75,0,75,0,75,1,75,0,75,0,75,0,75,0,37,2,37,3,37,0,37,1,37,1,37,0,37,0,37,0,37,0,70,8,70,16,70,1,70,4,70,5,70,0,70,2,70,0,70,0
2018-11-01,11,55,58,49,65,65,40,47,41,35,1,35,2,35,0,35,0,35,1,35,0,35,0,35,0,35,0,70,1,70,2,70,0,70,0,70,1,70,0,70,0,70,0,70,0,33,2,33,3,33,0,33,1,33,1,33,0,33,0,33,0,33,0,65,8,65,16,65,1,65,4,65,5,65,0,65,2,65,0,65,0
2018-12-01,9,42,58,46,56,51,36,44,33,33,1,33,2,33,0,33,0,33,1,33,0,33,0,33,0,33,0,65,1,65,2,65,0,65,0,65,0,65,0,65,0,65,0,65,0,28,1,28,2,28,0,28,1,28,1,28,0,28,0,28,0,28,0,62,6,62,13,62,1,62,3,62,4,62,0,62,2,62,0,62,0
2019-01-01,13,37,49,50,65,50,41,37,38,41,1,41,1,41,0,41,0,41,1,41,0,41,0,41,0,41,0,77,1,77,1,77,0,77,0,77,1,77,0,77,0,77,0,77,0,38,2,38,2,38,0,38,1,38,1,38,0,38,0,38,0,38,0,66,9,66,11,66,1,66,4,66,5,66,0,66,2,66,0,66,0
2019-02-01,15,53,65,54,72,43,48,43,54,41,1,41,2,41,0,41,1,41,1,41,0,41,0,41,0,41,0,78,1,78,2,78,0,78,0,78,1,78,0,78,0,78,0,78,0,39,2,39,3,39,0,39,1,39,1,39,0,39,0,39,0,39,0,67,10,67,16,67,1,67,4,67,5,67,0,67,2,67,0,67,0
2019-03-01,13,60,71,58,70,42,45,45,36,39,1,39,2,39,0,39,1,39,1,39,0,39,0,39,0,39,0,76,1,76,2,76,0,76,1,76,1,76,0,76,0,76,0,76,0,36,2,36,4,36,0,36,1,36,1,36,0,36,0,36,0,36,0,66,9,66,18,66,1,66,4,66,5,66,0,66,2,66,0,66,0
2019-04-01,14,64,86,65,79,67,49,48,37,40,1,40,2,40,0,40,1,40,1,40,0,40,0,40,0,40,0,76,1,76,2,76,0,76,1,76,1,76,0,76,0,76,0,76,0,37,2,37,4,37,0,37,1,37,1,37,0,37,0,37,0,37,0,66,10,66,19,66,2,66,5,66,6,66,0,66,2,66,0,66,0
2019-05-01,17,68,80,60,67,50,47,42,41,41,2,41,3,41,0,41,1,41,1,41,0,41,0,41,0,41,0,73,1,73,2,73,0,73,1,73,1,73,0,73,0,73,0,73,0,35,2,35,4,35,0,35,1,35,1,35,0,35,0,35,0,35,0,65,12,65,20,65,1,65,4,65,5,65,0,65,2,65,0,65,0
2019-06-01,7,40,40,35,56,31,43,44,24,38,1,38,2,38,0,38,0,38,1,38,0,38,0,38,0,38,0,70,1,70,1,70,0,70,0,70,0,70,0,70,0,70,0,70,0,27,1,27,2,27,0,27,0,27,1,27,0,27,0,27,0,27,0,62,5,62,12,62,1,62,2,62,4,62,0,62,2,62,0,62,0
2019-07-01,6,28,26,28,55,19,41,37,23,39,1,39,1,39,0,39,0,39,1,39,0,39,0,39,0,39,0,72,0,72,1,72,0,72,0,72,0,72,0,72,0,72,0,72,0,27,1,27,2,27,0,27,0,27,1,27,0,27,0,27,0,27,0,62,4,62,8,62,0,62,2,62,4,62,0,62,2,62,0,62,0
2019-08-01,7,41,33,31,62,37,43,39,23,47,1,47,2,47,0,47,0,47,1,47,0,47,0,47,0,47,0,75,1,75,2,75,0,75,0,75,1,75,0,75,0,75,0,75,0,32,1,32,2,32,0,32,0,32,1,32,0,32,0,32,0,32,0,59,5,59,12,59,1,59,2,59,4,59,0,59,2,59,0,59,0
2019-09-01,13,100,64,44,85,72,49,56,38,100,1,100,4,100,0,100,0,100,1,100,0,100,0,100,0,100,0,79,1,79,4,79,0,79,0,79,1,79,0,79,0,79,0,79,0,37,2,37,6,37,0,37,1,37,1,37,0,37,0,37,0,37,0,62,9,62,30,62,1,62,3,62,6,62,0,62,2,62,0,62,0
2019-10-01,11,66,72,52,82,61,50,49,44,38,1,38,3,38,0,38,0,38,1,38,0,38,0,38,0,38,0,79,1,79,2,79,0,79,0,79,1,79,0,79,0,79,0,79,0,35,2,35,4,35,0,35,1,35,1,35,0,35,0,35,0,35,0,66,8,66,20,66,1,66,4,66,6,66,0,66,3,66,0,66,0
2019-11-01,10,63,63,50,72,44,43,46,37,34,1,34,2,34,0,34,0,34,1,34,0,34,0,34,0,34,0,74,1,74,2,74,0,74,0,74,1,74,0,74,0,74,0,74,0,32,1,32,4,32,0,32,1,32,1,32,0,32,0,32,0,32,0,63,7,63,19,63,1,63,4,63,5,63,0,63,2,63,0,63,0
2019-12-01,8,53,58,48,59,55,39,41,30,31,1,31,2,31,0,31,0,31,1,31,0,31,0,31,0,31,0,67,1,67,2,67,0,67,0,67,1,67,0,67,0,67,0,67,0,27,1,27,3,27,0,27,1,27,1,27,0,27,0,27,0,27,0,63,6,63,16,63,1,63,3,63,4,63,0,63,2,63,0,63,0
