Region,date,Global warming,climate change,greenhouse gas,renewable energy,sustainability,Climate disaster,green energy,green investment,green production,Job_Global warming,Global warming_Job,Job_climate change,climate change_Job,Job_greenhouse gas,greenhouse gas_Job,Job_renewable energy,renewable energy_Job,Job_sustainability,sustainability_Job,Job_Climate disaster,Climate disaster_Job,Job_green energy,green energy_Job,Job_green investment,green investment_Job,Job_green production,green production_Job,health_Global warming,Global warming_health,health_climate change,climate change_health,health_greenhouse gas,greenhouse gas_health,health_renewable energy,renewable energy_health,health_sustainability,sustainability_health,health_Climate disaster,Climate disaster_health,health_green energy,green energy_health,health_green investment,green investment_health,health_green production,green production_health,education_Global warming,Global warming_education,education_climate change,climate change_education,education_greenhouse gas,greenhouse gas_education,education_renewable energy,renewable energy_education,education_sustainability,sustainability_education,education_Climate disaster,Climate disaster_education,education_green energy,green energy_education,education_green investment,green investment_education,education_green production,green production_education,drugs_Global warming,Global warming_drugs,drugs_climate change,climate change_drugs,drugs_greenhouse gas,greenhouse gas_drugs,drugs_renewable energy,renewable energy_drugs,drugs_sustainability,sustainability_drugs,drugs_Climate disaster,Climate disaster_drugs,drugs_green energy,green energy_drugs,drugs_green investment,green investment_drugs,drugs_green production,green production_drugs
Fujairah,2021-10-27,0,0,0,47,0,,,,,57,0,57,0,57,0,57,7,57,0,57,0,57,0,57,0,57,0,22,0,22,0,22,0,22,11,22,0,22,0,22,0,22,0,22,0,36,0,36,0,36,0,36,9,36,0,36,0,36,0,36,0,36,0,40,0,40,0,40,0,40,40,33,0,40,0,40,0,40,0,40,0
Fujairah,2021-10-28,0,0,0,49,0,,,,,30,0,30,0,30,0,30,7,30,0,30,0,30,0,30,0,30,0,22,0,22,0,22,0,22,11,22,0,22,0,22,0,22,0,22,0,47,0,47,0,47,0,47,9,47,0,47,0,47,0,47,0,47,0,42,0,42,0,42,0,42,42,34,0,42,0,42,0,42,0,42,0
Fujairah,2021-10-29,0,0,0,0,0,,,,,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,89,0,89,0,89,0,89,0,74,0,89,0,89,0,89,0,89,0
Fujairah,2021-10-30,0,0,0,0,0,,,,,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-10-31,0,0,0,0,0,,,,,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,38,0,38,0,38,0,38,0,32,0,38,0,38,0,38,0,38,0
Fujairah,2021-11-01,0,0,0,0,0,,,,,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,40,0,40,0,40,0,40,0,33,0,40,0,40,0,40,0,40,0
Fujairah,2021-11-02,0,0,0,0,0,,,,,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,63,0,63,0,63,0,63,0,63,0,63,0,63,0,63,0,63,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-03,0,0,0,0,0,,,,,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-04,0,0,0,0,0,,,,,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-05,0,0,0,0,0,,,,,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97,0,97,0,97,0,80,0,97,0,97,0,97,0,97,0
Fujairah,2021-11-06,0,0,0,0,0,,,,,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,41,0,41,0,41,0,41,0,33,0,41,0,41,0,41,0,41,0
Fujairah,2021-11-07,0,0,0,47,0,,,,,14,0,14,0,14,0,14,7,14,0,14,0,14,0,14,0,14,0,32,0,32,0,32,0,32,11,32,0,32,0,32,0,32,0,32,0,27,0,27,0,27,0,27,9,27,0,27,0,27,0,27,0,27,0,40,0,40,0,40,0,40,40,33,0,40,0,40,0,40,0,40,0
Fujairah,2021-11-08,0,0,0,0,0,,,,,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-09,0,0,0,0,35,,,,,60,0,60,0,60,0,60,0,60,7,60,0,60,0,60,0,60,0,45,0,45,0,45,0,45,0,45,11,45,0,45,0,45,0,45,0,19,0,19,0,19,0,19,0,19,9,19,0,19,0,19,0,19,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
Fujairah,2021-11-10,0,0,0,51,0,,,,,61,0,61,0,61,0,61,8,61,0,61,0,61,0,61,0,61,0,70,0,70,0,70,0,70,12,70,0,70,0,70,0,70,0,70,0,39,0,39,0,39,0,39,10,39,0,39,0,39,0,39,0,39,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-11,0,45,0,48,0,,,,,29,0,29,7,29,0,29,7,29,0,29,0,29,0,29,0,29,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,55,0,55,9,55,0,55,9,55,0,55,0,55,0,55,0,55,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-12,0,0,0,0,0,,,,,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,73,0,73,0,73,0,73,0,73,0,73,0,73,0,73,0,73,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,54,0,54,0,54,0,54,0,45,0,54,0,54,0,54,0,54,0
Fujairah,2021-11-13,0,0,0,0,0,,,,,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-14,0,0,0,0,0,,,,,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-15,0,0,0,0,0,,,,,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-16,0,0,0,0,0,,,,,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-17,0,44,0,0,0,,,,,28,0,28,7,28,0,28,0,28,0,28,0,28,0,28,0,28,0,53,0,53,11,53,0,53,0,53,0,53,0,53,0,53,0,53,0,36,0,36,9,36,0,36,0,36,0,36,0,36,0,36,0,36,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-18,0,0,0,0,40,,,,,26,0,26,0,26,0,26,0,26,9,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,13,26,0,26,0,26,0,26,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
Fujairah,2021-11-19,0,0,0,0,0,,,,,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,61,0,61,0,61,0,61,0,61,0,61,0,61,0,61,0,61,0,45,0,45,0,45,0,45,0,37,0,45,0,45,0,45,0,45,0
Fujairah,2021-11-20,0,0,0,0,0,,,,,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,84,0,84,0,84,0,84,0,69,0,84,0,84,0,84,0,84,0
Fujairah,2021-11-21,0,47,0,0,0,,,,,46,0,46,7,46,0,46,0,46,0,46,0,46,0,46,0,46,0,23,0,23,12,23,0,23,0,23,0,23,0,23,0,23,0,23,0,48,0,48,10,48,0,48,0,48,0,48,0,48,0,48,0,48,0,43,0,43,43,43,0,43,0,35,0,43,0,43,0,43,0,43,0
Fujairah,2021-11-22,0,0,0,0,35,,,,,31,0,31,0,31,0,31,0,31,8,31,0,31,0,31,0,31,0,46,0,46,0,46,0,46,0,46,12,46,0,46,0,46,0,46,0,48,0,48,0,48,0,48,0,48,10,48,0,48,0,48,0,48,0,43,0,43,0,43,0,43,0,35,35,43,0,43,0,43,0,43,0
Fujairah,2021-11-23,0,0,0,0,0,,,,,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,44,0,44,0,44,0,44,0,36,0,44,0,44,0,44,0,44,0
Fujairah,2021-11-24,0,0,0,0,0,,,,,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,44,0,44,0,44,0,44,0,37,0,44,0,44,0,44,0,44,0
Fujairah,2021-11-25,0,0,0,0,0,,,,,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-26,0,0,0,0,0,,,,,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,82,0,82,0,82,0,82,0,82,0,82,0,82,0,82,0,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-11-27,0,0,0,0,0,,,,,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,45,0,45,0,45,0,45,0,37,0,45,0,45,0,45,0,45,0
Fujairah,2021-11-28,0,100,0,0,0,,,,,65,0,65,16,65,0,65,0,65,0,65,0,65,0,65,0,65,0,73,0,73,24,73,0,73,0,73,0,73,0,73,0,73,0,73,0,31,0,31,20,31,0,31,0,31,0,31,0,31,0,31,0,31,0,90,0,90,90,90,0,90,0,75,0,90,0,90,0,90,0,90,0
Fujairah,2021-11-29,0,0,0,0,0,,,,,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,46,0,46,0,46,0,46,0,38,0,46,0,46,0,46,0,46,0
Fujairah,2021-11-30,0,0,0,0,0,,,,,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,50,0,50,0,50,0,50,0,41,0,50,0,50,0,50,0,50,0
Fujairah,2021-12-01,0,0,0,0,0,,,,,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-02,0,0,0,0,0,,,,,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-03,0,0,0,0,0,,,,,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,76,0,76,0,76,0,76,0,76,0,76,0,76,0,76,0,76,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-04,0,0,0,0,0,,,,,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-05,0,0,0,0,0,,,,,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,47,0,47,0,47,0,47,0,39,0,47,0,47,0,47,0,47,0
Fujairah,2021-12-06,0,0,0,0,0,,,,,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-07,0,0,0,0,0,,,,,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,45,0,45,0,45,0,45,0,38,0,45,0,45,0,45,0,45,0
Fujairah,2021-12-08,0,0,0,0,0,,,,,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,78,0,78,0,78,0,78,0,78,0,78,0,78,0,78,0,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-09,0,0,0,63,0,,,,,57,0,57,0,57,0,57,9,57,0,57,0,57,0,57,0,57,0,14,0,14,0,14,0,14,14,14,0,14,0,14,0,14,0,14,0,48,0,48,0,48,0,48,12,48,0,48,0,48,0,48,0,48,0,53,0,53,0,53,0,53,53,44,0,53,0,53,0,53,0,53,0
Fujairah,2021-12-10,0,0,0,0,47,,,,,51,0,51,0,51,0,51,0,51,10,51,0,51,0,51,0,51,0,31,0,31,0,31,0,31,0,31,16,31,0,31,0,31,0,31,0,13,0,13,0,13,0,13,0,13,13,13,0,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
Fujairah,2021-12-11,0,0,0,0,0,,,,,96,0,96,0,96,0,96,0,96,0,96,0,96,0,96,0,96,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-12,0,0,0,0,0,,,,,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-13,0,0,0,0,42,,,,,54,0,54,0,54,0,54,0,54,9,54,0,54,0,54,0,54,0,55,0,55,0,55,0,55,0,55,14,55,0,55,0,55,0,55,0,34,0,34,0,34,0,34,0,34,11,34,0,34,0,34,0,34,0,51,0,51,0,51,0,51,0,42,42,51,0,51,0,51,0,51,0
Fujairah,2021-12-14,0,0,0,0,0,,,,,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,51,0,51,0,51,0,51,0,42,0,51,0,51,0,51,0,51,0
Fujairah,2021-12-15,0,0,0,0,0,,,,,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-16,0,0,0,0,0,,,,,71,0,71,0,71,0,71,0,71,0,71,0,71,0,71,0,71,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,50,0,50,0,50,0,50,0,41,0,50,0,50,0,50,0,50,0
Fujairah,2021-12-17,0,0,0,0,0,,,,,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-18,0,0,0,0,0,,,,,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,55,0,55,0,55,0,55,0,45,0,55,0,55,0,55,0,55,0
Fujairah,2021-12-19,0,58,0,0,0,,,,,65,0,65,9,65,0,65,0,65,0,65,0,65,0,65,0,65,0,14,0,14,14,14,0,14,0,14,0,14,0,14,0,14,0,14,0,35,0,35,12,35,0,35,0,35,0,35,0,35,0,35,0,35,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-20,0,60,0,0,0,,,,,58,0,58,10,58,0,58,0,58,0,58,0,58,0,58,0,58,0,29,0,29,15,29,0,29,0,29,0,29,0,29,0,29,0,29,0,74,0,74,12,74,0,74,0,74,0,74,0,74,0,74,0,74,0,54,0,54,54,54,0,54,0,45,0,54,0,54,0,54,0,54,0
Fujairah,2021-12-21,0,0,0,64,0,,,,,48,0,48,0,48,0,48,10,48,0,48,0,48,0,48,0,48,0,44,0,44,0,44,0,44,15,44,0,44,0,44,0,44,0,44,0,12,0,12,0,12,0,12,12,12,0,12,0,12,0,12,0,12,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-22,0,0,0,0,0,,,,,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,50,0,50,0,50,0,50,0,41,0,50,0,50,0,50,0,50,0
Fujairah,2021-12-23,0,0,0,0,0,,,,,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-24,0,0,0,0,0,,,,,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-25,0,0,0,0,0,,,,,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-26,0,0,0,0,0,,,,,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,52,0,52,0,52,0,52,0,43,0,52,0,52,0,52,0,52,0
Fujairah,2021-12-27,0,0,0,0,0,,,,,61,0,61,0,61,0,61,0,61,0,61,0,61,0,61,0,61,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-28,0,57,0,0,42,,,,,64,0,64,9,64,0,64,0,64,9,64,0,64,0,64,0,64,0,28,0,28,14,28,0,28,0,28,14,28,0,28,0,28,0,28,0,12,0,12,12,12,0,12,0,12,12,12,0,12,0,12,0,12,0,0,0,0,51,0,0,0,0,0,42,0,0,0,0,0,0,0,0
Fujairah,2021-12-29,0,0,0,0,0,,,,,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujairah,2021-12-30,0,0,0,0,0,,,,,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,50,0,50,0,50,0,50,0,41,0,50,0,50,0,50,0,50,0
Fujairah,2021-12-31,0,0,0,0,0,,,,,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ras al Khaimah,2021-07-01,0,0,0,0,0,,,,,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0
Ras al Khaimah,2021-07-02,0,41,0,0,0,,,,,14,0,14,7,14,0,14,0,14,0,14,0,14,0,14,0,14,0,30,0,30,10,30,0,30,0,30,0,30,0,30,0,30,0,30,0,29,0,29,7,29,0,29,0,29,0,29,0,29,0,29,0,29,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ras al Khaimah,2021-07-03,0,0,0,0,0,,,,,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ras al Khaimah,2021-07-04,0,0,0,49,0,,,,,57,0,57,0,57,0,57,6,57,0,57,0,57,0,57,0,57,0,82,0,82,0,82,0,82,9,82,0,82,0,82,0,82,0,82,0,26,0,26,0,26,0,26,7,26,0,26,0,26,0,26,0,26,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
Ras al Khaimah,2021-07-05,0,0,0,0,0,,,,,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,81,0,81,0,81,0,81,0,81,0,81,0,81,0,81,0,81,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0
Ras al Khaimah,2021-07-06,0,0,0,0,0,,,,,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0
Ras al Khaimah,2021-07-07,0,0,0,0,0,,,,,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ras al Khaimah,2021-07-08,0,0,0,0,0,,,,,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ras al Khaimah,2021-07-09,0,0,0,53,0,,,,,41,0,41,0,41,0,41,7,41,0,41,0,41,0,41,0,41,0,49,0,49,0,49,0,49,10,49,0,49,0,49,0,49,0,49,0,21,0,21,0,21,0,21,7,21,0,21,0,21,0,21,0,21,0,17,0,17,0,17,0,17,17,17,0,17,0,17,0,17,0,17,0
Ras al Khaimah,2021-07-10,0,0,0,0,0,,,,,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ras al Khaimah,2021-07-11,0,0,0,0,0,,,,,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0
